"SMILES_canonical","target_feature"
"C=CCNC(=S)NN=Cc1ccc(-c2cccc([N+](=O)[O-])c2)o1","0"
"O=C(Cn1cnc2ccccc2c1=O)c1ccc(Cl)cc1","0"
"Cc1cc(N2CCCCC2)n2ncc(-c3ccccc3)c2n1","0"
"CC(Cl)C(=O)N1c2ccccc2CCc2ccccc21","0"
"CCN(CC(=O)NCCCn1ccnc1)S(=O)(=O)c1ccc(C)cc1","0"
"O=C(Nc1ncc([N+](=O)[O-])s1)C1COc2ccccc2O1","0"
"Cc1ccc(NC(=O)CSc2nc3ccccc3c3nc4ccccc4n23)cc1","0"
"CCOc1ccc(C(=O)NC(=S)Nc2ccc(N3CCC(C)CC3)cc2)cc1[N+](=O)[O-]","0"
"c1cnc(NC2CCC(CCN3CCN(c4ncccn4)CC3)CC2)nc1","1"
"OC1(c2ccc(Cl)cc2)CC2CCC(C1)N2CCc1c[nH]c2ccccc12","1"
"CC(C)OCCCNc1nc2c(c(=O)n(Cc3ccccc3F)c(=O)n2C)n1C","0"
"COc1ccc(NN=C(C#N)C(=O)NCCc2ccc(OC)c(OC)c2)cc1","0"
"COc1ccccc1CNC(=O)COC(=O)c1ccc2c(=O)n3c(nc2c1)CCCCC3","0"
"FC(F)(F)c1nc2c(OCCNCc3ccccc3)cc(Cl)cc2[nH]1","1"
"COc1ccc(Cl)cc1S(=O)(=O)N1CCC(C(=O)NC2CCCC2)CC1","0"
"CCOc1ccc(C(=O)N(CC)CC(=O)Nc2ccc3c(c2)OCCO3)cc1","0"
"O=C(CNc1cccc2ccccc12)c1ccc([N+](=O)[O-])cc1","0"
"COc1ccc(CCn2c(C)cc(C(=O)COC(=O)c3ccc(NC(=O)CC#N)cc3)c2C)cc1","0"
"O=C(O)CCCCCCCCCC(=O)c1cccs1","0"
"CC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1","1"
"COc1cccc(-c2c(C(=O)c3cc4ccccc4o3)c(O)c(O)n2CCN2CCOCC2)c1","0"
"CC(C)N1CC2(c3ccccc3)CN(C(C)C)CC(c3ccccc3)(C1)C2=O","0"
"Fc1ccc(-c2cccc(CN3CCN(c4ncccn4)CC3)c2)cc1","1"
"OCC1CN(Cc2cccs2)CC(n2cnc3c(NC4CCC4)ncnc32)O1","0"
"Cc1ccsc1C(=O)NCc1ccc(F)cc1","0"
"CCC[N+](CC#CCO)(CC#Cc1ccccc1)CCC","0"
"COc1ccccc1N1CCN(Cc2ccccc2CNC(=O)c2ccc3ccccc3c2)CC1","1"
"O=[N+]([O-])c1cc(C(F)(F)F)ccc1NCCCCNS(=O)(=O)c1ccc2ccccc2c1","0"
"C=CCSC1=NC(=O)CC(c2cc(Br)c(O)c(OC)c2)C1C#N","0"
"CN(C(=O)CSc1nnc(COc2ccccc2)o1)c1ccccc1","0"
"O=c1c2ccccc2nc(C=Cc2ccccc2)n1-c1ccc(O)cc1","0"
"O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2s1","1"
"CCCN(CCN1CCN(C(=O)c2cc3ccccc3[nH]2)CC1)C1CCc2c(O)cccc2C1","1"
"Cc1cccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CCCN4C(=O)C3CCC3)CC2)c1C","0"
"COc1cccc2c1OCC(CN1CCN(Cc3ccccc3)C(CCO)C1)=C2","0"
"CC1CCN(C2C(=O)C(=O)C2=NCc2ccc(C(=O)NCc3ccco3)cc2)CC1","0"
"Nc1ncnc2c1ncn2-c1ccccc1Cl","0"
"CC(C)(C)c1nc(N2CCN(CCCCn3ccc(=O)[nH]c3=O)CC2)cc(C(F)(F)F)n1","1"
"COCCc1ccc(OCC(O)CNC(C)C)cc1","0"
"COc1ccccc1N1CCN(Cc2cc3c(O)nc(N(C)C)[nH]c-3n2)CC1","1"
"CN(Cc1cccs1)C(=O)c1ccc(S(=O)(=O)N2CCCCC2)cc1","0"
"N#Cc1cccc(C2CCCN(CC3CC3)C2)c1","1"
"COc1ccc(CN2C(CC(=O)Nc3cccnc3)c3ccc(C(F)(F)F)cc3S2(=O)=O)cc1","0"
"CCc1ccc(NC(=O)C(=O)NCCN2CCN(C(=O)c3ccco3)CC2)cc1","1"
"Cc1nn(Cc2ccccc2)c(C)c1NC(=O)c1cc(-c2cccs2)on1","0"
"CC=C1N=C2Oc3ccccc3C(=O)C2C(=O)N1c1ccccc1","0"
"O=[N+]([O-])c1nn(-c2ccc3c(c2)OCCO3)n(O)c1=NC1CCCC1","0"
"O=C(CN1C(=O)NC2(CCCCCCC2)C1=O)Nc1ccc(OC(F)F)cc1","0"
"CNc1ccc(C=CC(=O)c2ccc(C)cc2)cc1[N+](=O)[O-]","0"
"Cc1ccc(-c2cn(S(=O)(=O)c3cccc([N+](=O)[O-])c3)nc2N)cc1","0"
"COC(=O)Cn1nc(C)c2c(C)n(-c3ccccc3)nc2c1=O","0"
"CN1CCc2ccccc2Cc2[nH]c3ccc(O)cc3c2CC1","1"
"Clc1ccc2oc(C3C=CN(Cc4ccccc4)CC3)nc2c1","1"
"COC(=O)c1c(NC(=O)C(=O)NCCCN2CCOCC2)sc2c1CCCC2","0"
"COC1=CC=CC(=CNNc2nn3cnnc3c3ccccc23)C1=O","0"
"CCOC(=O)Cc1nnc(NC(=O)C23CC4CC(CC(C4)C2)C3)s1","0"
"COc1ccccc1N1CCN(CCCCNC(=O)c2cnn3ccccc23)CC1","1"
"Nc1nccnc1C(=O)NN=Cc1ccco1","0"
"O=C1c2ccccc2C(=O)N1CCCCN1CCN(c2cccc(Cl)c2Cl)CC1","1"
"Cc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1","1"
"O=C1N(CCN2CCCCCC2)CCN1c1ccccc1","1"
"Cc1ccc(-c2nn(-c3ccccc3)cc2C=O)o1","0"
"CN1CCC(N(C)S(=O)(=O)c2ccc(Cl)cc2)CC1","0"
"CC(C)N1CCN(Cc2cccc([N+](=O)[O-])c2)CC1","0"
"O=C1NC(=O)N(Cc2ccc(F)cc2)C(=O)C1C=NCC1CCCO1","0"
"Oc1ccc(C=NCC2COc3ccccc3O2)cc1","0"
"COc1ccc(C2C(=O)c3ccccc3OC2=NC(=O)c2ccco2)cc1OC","0"
"Cc1ccc(C(=O)N2CCCCC2C(=O)O)o1","0"
"CN1CCC2C(C1)c1cccc3c1N2c1ccccc1CS3","1"
"Clc1cccc(N2CCN(CCCCOc3cc4ccccn4n3)CC2)c1Cl","1"
"CCOC(=O)c1sc(NC(=O)C(CC)Sc2nccn2C)nc1C","0"
"Cc1ccccc1Nc1nc2ccccc2n1C(C)C","0"
"CC(C)(C)c1ccc(S(=O)(=O)N2CCN(C3CCCC3)CC2)cc1","0"
"CN(C)c1ccc(C(=O)NCC=CCN2CCN(c3ccccc3OCCF)CC2)cc1","1"
"COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccn3n2)CC1","1"
"CC(=O)Nc1ccc(S(=O)(=O)NCC2CCC(C(=O)NCCc3ccc(C)cc3)CC2)cc1","0"
"COc1ccc(C(=O)Nc2ncccc2C)cc1S(=O)(=O)N1CCOCC1","0"
"CCOc1ccccc1N1CCN(Cc2ccccc2)CC1","1"
"COc1ccc(C=CC(=O)OCC(=O)Nc2cccc(C(C)=O)c2)cc1","0"
"CCCCSc1nc(C)c(CC(=O)O)c(O)n1","0"
"O=C(O)c1ccccc1NC(=O)C(c1ccccc1)c1ccccc1","0"
"O=c1c(=O)n(-c2ccccc2)ccn1Cc1c(F)cccc1Cl","0"
"OC(COc1ccccc1)CN1CCC(Oc2ccccc2)CC1","1"
"CC(C)(C)c1nc(N2CCN(CCCCNC(=O)Nc3ccccc3)CC2)cc(C(F)(F)F)n1","1"
"COc1ccccc1N(CC(=O)NC1CCCCC1)C(=O)Cn1nnc(-c2ccc(C)o2)n1","0"
"CCCNC(=O)c1ccccc1NC(=O)C1=CSCCO1","0"
"Cc1cc(C(=O)NN=C2CCCCCC2)c(C)o1","0"
"CC(Cl)=CCn1c(=O)c2c(nc(Br)n2Cc2ccccc2)n(C)c1=O","0"
"O=C(NCC=CCN1CCN(c2ccccc2OCCF)CC1)c1ccc(CCF)cc1","1"
"COC(=O)c1c(NC(=O)COC(=O)CNC(=O)C2CCCCC2)sc(C)c1C","0"
"CC(C)CCNC(=O)C1CCC(CNS(=O)(=O)c2ccc(Cl)cc2)CC1","0"
"COc1cc(CNc2nnnn2C)ccc1OCc1c(F)cccc1Cl","0"
"CCc1ccc(-n2c(CSc3nnnn3-c3ccccc3)nc3ccccc3c2=O)cc1","0"
"CCOC(=O)C1CCCN(C(=O)c2ccc(C)c(S(=O)(=O)N3CCCCC3)c2)C1","0"
"COc1ccccc1OCC(=O)Nc1cc(S(=O)(=O)N2CCCCC2)ccc1N1CCCCC1","0"
"Cc1ccc(-c2nc(CS(=O)(=O)CC(=O)Nc3ccc(Br)cc3F)c(C)o2)cc1","0"
"COC(=O)c1ccsc1NC(=O)Cn1c(O)ccc1O","0"
"O=C(CSC(=S)N1CCSCC1)c1ccccc1","0"
"O=C(CN1N=C(c2ccc(Cl)cc2)CCC1=O)NCCc1ccc(Cl)cc1","0"
"CC(CCCN1C(=O)CCc2ccccc21)N1CCN(c2cc(C(F)(F)F)nc(C(C)(C)C)n2)CC1","1"
"Cc1[nH]c2ccccc2c1C(=O)C(=O)NCc1ccncc1","0"
"Cc1cccc(N2CCN(C(=O)c3cn(C)c4ccc(S(=O)(=O)N(C)C)cc4c3=O)CC2C)c1","0"
"O=C(c1ccco1)N1CCN(CCCCOc2ccc(F)cc2)CC1","1"
"CCN1CCN(C(c2ccccc2Cl)c2sc3nc(-c4ccco4)nn3c2O)CC1","0"
"Cc1nnc(SCC(=O)Nc2nccs2)n(N)c1=O","0"
"COCCN(C(=O)CSc1nc2nc(C)cc(C)n2n1)C1C(=N)N(Cc2ccccc2)C(=O)NC1=O","0"
"Cc1nccn1S(=O)(=O)c1ccc(Br)cc1Br","0"
"CN(C(=O)c1ccc(NC(=O)C2CCN(C(=O)OC(C)(C)C)CC2)cc1)C1CC1","0"
"N#CC(C#N)=Cc1cccn1C1CCN(Cc2ccccc2)CC1","1"
"CC(=O)Nc1ccc(S(=O)(=O)N2CCN=C2SCc2cccc(C)c2)cc1","0"
"Cc1ccccc1-c1nc(C=S(O)(O)=CC(=O)NC(C)c2ccccc2)c(C)o1","0"
"Cc1cc(OCC(=O)N(Cc2ccc(N(C)C)cc2)Cc2ccco2)cc(C)c1Cl","0"
"Cc1ccc(NC(=S)N2CCN(CCN3C(=O)c4cccc5cccc(c45)C3=O)CC2)cc1","0"
"COc1ccc(OC)c(S(=O)(=O)Nc2cccnc2)c1","0"
"COc1ccc(S(=O)(=O)NCc2cccn2Cc2cccc(C)c2)cc1OC","0"
"CCCNC(=O)C1(C)CCN(Cc2cc(-c3ccccc3)on2)C1","0"
"CNC(=O)C1CCN(Cc2cc3ccccc3n2Cc2cccc(C)c2)CC1","0"
"Cc1c(-c2cccc(Cl)c2)nc(O)n1C1CCN(Cc2ccccc2)CC1","1"
"Cc1ccc2nc(Cl)c3cc(C(=O)N4CCCCC4C)sc3c2c1","0"
"COc1ccc2[nH]c(C(=O)NCCC(F)CN3CCN(c4ccccc4OC)CC3)cc2c1","1"
"O=C(CSc1ncccc1C(=O)O)NCc1ccc(F)cc1","0"
"COc1ccccc1N1CCN(CCCCn2cc(-c3cccnc3)nn2)CC1","1"
"CC(C)(C)c1nc(N2CCN(CCCCn3cc(Cl)c(=O)[nH]c3=O)CC2)cc(C(F)(F)F)n1","1"
"CC(C)C(NC(=O)c1ccco1)C(=O)NCc1ccc(C(=O)O)cc1","0"
"C#CC1=CCC(N(CCC)CCCCNC(=O)c2cc3ccccc3s2)CC1","1"
"Cc1c(C(=O)N(C)c2cccc(C(F)(F)F)c2)sc2nc3n(c(=O)c12)CCCCC3","0"
"Clc1ccc(-c2nc3ncccn3c2Nc2ccc3c(c2)OCO3)cc1","0"
"OC1(c2ccc(I)cc2)CCN(Cc2c[nH]c3ncccc23)CC1","1"
"CC(=O)c1ccc(NC(=O)COC(=O)C2CC3C=CC2C3)cc1","0"
"Cc1ccc2c(-c3nnc(SCCCN4CC5CC5(c5ccccc5)C4)n3C)cccc2n1","1"
"COc1cccc(NC(=O)CN(C)C(=O)c2cc(-c3ccc(F)cc3)nc3ccccc23)c1","0"
"Fc1ccc(-n2ncc3c(NC4CCCCCC4)ncnc32)cc1","0"
"CCC12CN3CC(C)(CN(C1)C3c1c[nH]c3ccccc13)C2=O","0"
"O=C(CCCN1C2C3C4CC5C6C4C2C6C1(O)C53)c1ccc(F)cc1","1"
"CC(NC(=S)Nc1ccccc1OC(F)F)C(C)(C)C","0"
"COc1cc2cc(CNc3ccccc3)c(=O)n(CC(=O)Nc3ccc(C)c(Cl)c3)c2cc1OC","0"
"O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)C1CCC(c2ccccc2)CC1","1"
"CCOC(=O)N1CCN(C(=O)CCC(=O)N2CCOc3ccc(C)cc32)CC1","0"
"Cc1c(CN2CCN(c3ccccc3)CC2)cnn1-c1ccccc1","1"
"CC(C)CCNC(=O)C1CCN(C(=O)N2CCOc3ccc(Cl)cc32)CC1","0"
"CCCNC1CCc2ccc(OS(=O)(=O)C(F)(F)F)cc2C1","1"
"COCCNC(=O)c1nn(-c2ccc(C)cc2)c(=O)c2c1c1ccccc1n2C","0"
"C=CCOC(=O)C1=C(C)OC(=N)C(C#N)C1c1ccoc1","0"
"COc1ccc(CNC(=O)C2(c3ccc(Cl)cc3)CC2)cc1","0"
"CCN(CC(=O)NCc1ccc(F)cc1)C(=O)c1ccc(C(=O)c2ccccc2)cc1","0"
"C=CCn1c(SCC(=O)c2cc(C)n(C(C)COC)c2C)nc2sc(C)c(C)c2c1=O","0"
"CCCCNC(=O)C1(C)CCCCN1Cc1ccccc1-c1ccccc1","0"
"Cc1cnc(C(=O)OCC(=O)NCc2ccc(Cl)cc2)cn1","0"
"COCCNS(=O)(=O)c1ccc2c(c1)Cc1cc(S(=O)(=O)NCCOC)ccc1-2","0"
"CC(=O)N1CCN(Cc2nc3cc(NC(=O)Cn4nc(C)c5ccccc5c4=O)ccc3n2C)CC1","0"
"O=C(CSc1nnc(-c2ccco2)[nH]1)Nc1ccccc1","0"
"CCN1CCN(S(=O)(=O)c2ccc(-c3cc(C)no3)s2)CC1","0"
"CP(=O)(Oc1ccccc1)OC(c1ccccc1)C(F)(F)F","0"
"COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccccn3)cc2)CC1","1"
"CCOc1ccc(CN(C)C(=O)c2cccc(S(=O)(=O)Nc3ccccc3OC)c2)cc1OC","0"
"CCCNC(=O)C1(CC2CC(c3ccccc3)=NO2)CCN(C(=O)Cc2ccc(F)cc2)CC1","0"
"O=C(CSc1nnc(-c2ccc(C(F)(F)F)cn2)o1)Nc1ccccc1Cl","0"
"N=c1c(C(=O)NCC2CCCO2)cc2c(=O)n3ccccc3nc2n1C1CCCC1","0"
"O=C(CCCN1CCCN(c2ccc(Cl)cc2)CC1)c1nc2ccccc2s1","1"
"O=S(=O)(c1ccc2c(c1)OCCO2)N1CCC(O)(c2ccc(Cl)cc2)CC1","0"
"CCN1c2ccccc2-c2nc(SCC(=O)Nc3cc(C)c(Cl)cc3OC)ncc2S1(=O)=O","0"
"O=C(NCCCCN1CCCC2c3cccc(O)c3CCC21)c1ccc(-c2ccccc2)cc1","1"
"CCCN1CCCC(c2ccc(OS(=O)(=O)C(F)(F)F)c(OS(=O)(=O)C(F)(F)F)c2)C1","1"
"CN=C1C([N+](=O)[O-])CC([N+](=O)[O-])=C(N2CCN(C(=O)Nc3ccc(Cl)cc3)CC2)N1C","0"
"Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)cc1C","0"
"CC(C)CC(=O)NC(=S)NCCc1ccccc1","0"
"COc1ccc(NS(=O)(=O)c2cccc3nsnc23)cc1OC","0"
"COc1ccccc1NC(=S)NN=C(C)C1CCCCC1","0"
"Nc1cc(Cl)ccc1Oc1ccc(Cl)cc1","0"
"Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)COC(=O)C1=COCCO1","0"
"O=C1NC(=S)NC(=O)C1=Cc1c(Cl)cccc1Cl","0"
"O=C(NCCCN1CCN(c2ccccc2)CC1)c1ccc2c(c1)Cc1ccccc1-2","1"
"CC1CCCC(NC(=O)CSc2ncccn2)C1C","0"
"COc1ccccc1C(=O)NC1=NC(=O)CC2C(=O)NCCN12","0"
"Cc1ccc(S(O)=CCC=S(O)c2ccc(C)cc2)cc1","0"
"N#Cc1cccc(N2CCN(CCN3CCC(C(F)(F)F)CC3)C2=O)c1","1"
"CC(C)c1cc(-c2cc(-c3ccccc3)on2)nc(NC2CCCC2)n1","0"
"COC(=O)c1ccc(OCC(O)CN(CCO)CCO)cc1","0"
"CN1CCN(C(=O)c2ccc3nc(-c4ccccc4)c(-c4ccccc4)nc3c2)CC1","0"
"C=CCOc1ccc(C(=O)N(Cc2ccc(N(C)C)cc2)C2C=S(O)(O)=CC2)cc1","0"
"CCN(c1cccc(N2CCN(C)CC2)c1)S(=O)(=O)c1ccc2ccccc2c1","1"
"O=C(NCCCCN1CCC(N(Cc2ccccc2)c2ccccc2)CC1)c1cc2ccccc2s1","1"
"Cc1ccc(NC(=O)Cn2cc(S(=O)(=O)Cc3ccc(F)cc3)c3ccccc32)cc1Cl","0"
"CCCCOc1ccc(C(=O)N2CCN(c3ncccn3)CC2)cc1","0"
"Clc1ccc2sc(C3C=CN(Cc4ccccc4)CC3)nc2c1","1"
"O=C(COC(=O)C1C2CC3OC(=O)C1C3C2)Nc1cccc(Cl)c1","0"
"CC(C)CCNC(=O)C(=O)Nc1cc2c3c(c1)CCC(=O)N3CCC2","0"
"CCCNc1nc(OC)nc(N2CC3CC(C2)c2cccc(=O)n2C3)n1","0"
"Cc1cc(NC(=O)c2ccc(NC(=O)CC(C)C)cc2)no1","0"
"CCS(=O)(=O)N1CCC(C(=O)Nc2ccc(C(C)=O)cc2)CC1","0"
"CCCCOP(=O)(c1ccc(N(C)C)cc1)C(O)c1ccncc1","0"
"COc1ccc(C(=O)C2CCCN(Cc3ccc(Sc4nncn4C)o3)C2)cc1F","0"
"CC=CCn1c(SCc2ccc(Cl)cc2)nc2c1c(=O)[nH]c(=O)n2C","0"
"COc1ccc2[nH]cc(CN3C4CCC3CC(O)(c3ccc(SC)cc3)C4)c2c1","1"
"COc1ccc(C(=O)COC(=O)C(C(C)C)n2c(O)c3c(c2O)C2C=CC3C2)cc1","0"
"Nc1cccc(Oc2c(F)c(F)c(Oc3cccc(N)c3)c(F)c2F)c1","0"
"O=C(Cn1c(=O)c2cccn2c2ccccc21)NCCCN1CCN(c2ccc(F)cc2)CC1","0"
"CC(Cc1cnccn1)NCc1c(C(=O)N2CCCCCCC2)nc2ccc(Cl)cn12","0"
"Nc1nc(COC(=O)C2CCN(C(=O)c3ccc(Cl)cc3)CC2)nc(Nc2ccccc2)n1","0"
"Fc1ccc(-c2cncc(CN3CCN(c4cnccn4)CC3)c2)cc1","1"
"O=C(Nc1cc(-c2ccccc2)[nH]n1)c1ccc(Cl)cc1","0"
"CCOC(=O)C1(C)CC(=Nc2ccc(OC)cc2)C(=O)N1c1ccc(OC)cc1","0"
"Cc1ccc(Nc2nc(-c3cccnc3)nc3ccccc23)cc1","0"
"CCOC(=O)Cc1csc(NN=Cc2ccc(N(C)C)cc2)n1","0"
"Cc1ccc(NC(=O)CNc2cc(S(=O)(=O)N3CCOCC3)ccc2N2CCOCC2)cc1S(=O)(=O)N(C)C","0"
"Cc1cc(C(=O)O)c(C)n1-c1ccccc1","0"
"Cc1ccc(NC(=O)Cn2c(-c3cncs3)nc3ccccc32)cc1Br","0"
"Cc1nc2sc(C(c3ccc(Cl)cc3)N3CCN(C(=O)c4ccco4)CC3)c(O)n2n1","0"
"CCCN(CCCCN1CCN(c2cccc(Cl)c2Cl)CC1)C1CCc2ccc(O)cc2C1","1"
"COc1ccc(NC(=O)CCC2CCCC2)cc1OC","0"
"CCn1c(C(=O)NCc2cccnc2)cc2sc(Cl)cc21","0"
"CCOc1ccc(OCC)c(S(=O)(=O)N2CCOCC2)c1","0"
"CCCN1CCCC2Cc3nc(N)ncc3CC21","1"
"COc1ccc(N(C(=O)CCC(=O)Nc2cc(C)on2)C(C(=O)NC2CCCC2)c2ccco2)cc1","0"
"COCCn1c(SCC(=O)Nc2ccccc2F)nnc1-c1ccoc1C","0"
"CCN(Cc1ccncc1)C(=S)Nc1c(C)cccc1C","0"
"COc1ccc(NC(=O)COC(=O)CCc2cc(OC)c(OC)c(OC)c2)c([N+](=O)[O-])c1","0"
"Clc1ccc(CN2CC=C(c3nc4ccc(Cl)cc4[nH]3)CC2)cc1","1"
"N#Cc1ccccc1NC(=O)C(=O)NCC(c1cccnc1)N1CCN(c2ccccc2)CC1","0"
"CCCN(CCC)CCCNC(=O)C1CCC(CNS(=O)(=O)c2cccc3nsnc23)CC1","0"
"CCCC[n+]1ccn(-c2nc3ccccc3nc2NS(=O)(=O)c2ccc(C)cc2)c1","0"
"CC(=O)Nc1ccc(-c2csc(Nc3ccccn3)n2)cc1","0"
"O=C(NCC1(N2CCCCC2)CCCCC1)c1cccc(C(F)(F)F)c1","0"
"O=C(NCCCCN1CCN(c2ccccc2OCCF)CC1)c1ccc(-n2ccnc2)cc1","1"
"CNC(=O)C(=O)NN=Cc1ccccn1","0"
"O=C(NCc1cccc(CNC(=O)C(=O)NCc2ccco2)c1)C(=O)NCc1ccco1","0"
"CCOc1ccc(NC(=O)c2nnn(CC(=O)Nc3ccccc3OC)c2N)cc1","0"
"COc1ccccc1N1CCN([SH](=O)(O)CC=NC(=O)CC2CCCC2)CC1","0"
"C=CCN(c1ccccc1OC)S(=O)(=O)c1cccc(C(=O)OC2CCOC2=O)c1","0"
"Cc1occc1-c1nnc(SCC(=O)NC2CC2)n1C(C)C","0"
"O=C(NCCC(=O)N1CCCC1)c1ccccc1Cl","0"
"Cc1ccc(CCNC(=O)Cn2cccc2)cc1","0"
"CCOc1ccc(CCNC(=O)COC(=O)c2nn(C)c(=O)c3ccccc23)cc1OCC","0"
"CCOC(=O)C1CCCN(C(=O)C2CCN(S(=O)(=O)c3c(C)noc3C=Cc3ccc(C)cc3)CC2)C1","0"
"Cc1ccsc1C=NN1CCOCC1","0"
"COc1ccccc1N1CCN(CC=CCNC(=O)c2cc3cc(OCCOCCF)ccc3[nH]2)CC1","1"
"CCCCOc1ccc(C=c2sc3ncnn3c2=O)cc1","0"
"O=C(C1CCCN(Cc2ccccc2F)C1)N1CCc2ccccc2C1","0"
"O=C1c2ccccc2C(=CC#Cc2ccccn2)N1c1ccccc1","0"
"NS(=O)(=O)c1ccc(NC(=O)CSc2ccccc2)cc1","0"
"O=C(CNC(=O)OCc1ccccc1)Nc1ccc(Br)cc1C(=O)c1ccccc1Cl","0"
"Cc1ccc(C(=O)Oc2ccccc2C(=O)N2CCOCC2)cc1","0"
"CC1=C(C(=O)OC2CCCC2)C(c2coc3ccc(C)cc3c2=O)C2C(=O)CCCC2=N1","0"
"O=C(NCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc(C#Cc2ccccc2)c1","1"
"COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(O)ccc3[nH]2)CC1","1"
"O=C(NNC(=O)c1cccs1)c1ccc(Cl)c(Cl)c1","0"
"O=S(=O)(NCc1c(Cl)cccc1Oc1ccccc1)c1ccc(F)cc1","0"
"Cc1ccc(CN(C)C(=O)c2ccccc2Oc2ccccc2)o1","0"
"Cc1cc2ncn(C(=O)N3CCCC3)c2cc1C","0"
"COc1c(C(=O)NCCN2CCN(c3ccccc3[N+](=O)[O-])CC2)cc(Br)c2ccccc12","1"
"O=C(NCC1CCCO1)c1ccc(S(=O)(=O)N2CCC(c3nc4ccc(Cl)cc4[nH]3)CC2)cc1","0"
"CCOCCOc1cc(NCc2ccccc2)c2ncn(C(C)C)c2c1","0"
"CCc1cccc(NC(=O)CCc2nc3sc4c(c3c(=O)[nH]2)CCCC4)c1","0"
"CCCCc1sc(-c2c(C#N)c(N)nc3c2CCCCC3)cc1[N+](=O)[O-]","0"
"Cn1c(=O)c(=O)n(C)c2cc(N3CCCC3)c(NC(=O)c3ccccc3F)cc21","0"
"COC(=O)C(CC(C)C)NC(=O)CCc1nnc(COc2ccccc2)o1","0"
"CC1CCCCN1c1nnc(N)s1","0"
"Cc1ccc2c(c1)sc1nc(=O)n(-c3ccccc3)c(=O)n12","0"
"COc1cccc(Cn2c(=O)n(CC3CCC(C(=O)N4CCOCC4)CC3)c(=O)c3sccc32)c1","0"
"C#Cc1ccc(C(=O)NCCCCCN2CCN(c3ccccc3OC)CC2)cc1","1"
"O=C(NCc1nnc2c(C(F)(F)F)cc(Cl)cn12)c1cccnc1","0"
"Clc1ccc(OCCCCN2CCc3ccccc3C2)cc1","0"
"CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1","1"
"Cc1ncoc1-c1nnc(SCCCN2CCC3CC3(c3ccccc3)C2)n1C","1"
"Cc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2cccnc2)n1C)CC3","1"
"Fc1ccccc1N1CCN(CCCCNc2ccccn2)CC1","1"
"N=C(N)Nc1nc(O)c2cc(Br)ccc2n1","0"
"CN(C(=O)c1cccc(NC(=O)c2cccs2)c1)c1ccccc1","0"
"COc1ccccc1OCc1ccc(C(=O)N(C)c2ccccc2)o1","0"
"Cc1ccc(Cn2c(C)nc3c(c2=O)c2nc4ccccc4nc2n3Cc2ccco2)cc1","0"
"Cc1cc(C)n(CCNS(=O)(=O)c2ccc(Cl)cc2)n1","0"
"CCOc1ccccc1N1CCN(Cc2c[nH]c3ccccc23)CC1","1"
"Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6c(cc5CC4)OCC(=O)N6)n3C)cccc2n1","1"
"Sc1nc2cc(Cl)cc(OCCNCc3ccccc3)c2[nH]1","1"
"CCC(C(=O)NCc1cccnc1)n1nc(C)n2c(cc3sccc32)c1=O","0"
"CCN(CC)c1ccc(NC(=O)Cn2nc(C)n3cccc3c2=O)c(C)c1","0"
"Cc1cc(-c2nnc(S)n2N=Cc2sccc2C)[nH]n1","0"
"O=C(NCc1ccc(F)cc1)C1CCCN(c2cnccn2)C1","0"
"O=S(=O)(NCCCc1ccccc1)c1ccc(Cl)cc1","0"
"Cc1oc2ccc(O)cc2c1C(=O)c1ccccc1","0"
"Cn1nc(-c2ccc(Cl)cc2)c2cc(C(=O)N3CCN(c4ccccn4)CC3)sc21","0"
"O=C1CC(c2ccccc2)NC(=S)N1","0"
"Cc1cccc(C(C)C)c1NC(=O)Cn1c(O)nc(Cc2ccccc2)c1O","0"
"Cc1csc(NC(=O)c2c(-c3c(Cl)cccc3Cl)noc2C)n1","0"
"COc1ccc(NC(=O)NCCc2cccc(Cl)c2)cc1OC","0"
"CC1(c2ccc(F)cc2)OC(=O)c2c1ccc1ccccc21","0"
"Cc1cccc(C(=O)Nc2cc3c(cc2N2CCCCC2)n(C)c(=O)c(=O)n3C)c1","0"
"N#Cc1ncc(Cc2ccccc2)nc1C#N","0"
"COc1ccc(-c2cc(CCCCN3CCN(c4ccccc4OC)CC3)on2)c(OC)c1","1"
"CN(CCN1CCOCC1)C(=O)CC1C(=O)NCCN1Cc1ccccc1C(F)(F)F","0"
"O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1","1"
